id,module_code,module,submodule,feature,origin,source,status,backend,frontend,tests,docs,depends_on,notes
GSCORE-007,GSCORE,MSP Growth Score,,Paid Media score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-008,GSCORE,MSP Growth Score,,Content score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-009,GSCORE,MSP Growth Score,,Conversion score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-010,GSCORE,MSP Growth Score,,Automation score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-011,GSCORE,MSP Growth Score,,Sales Velocity score,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-012,GSCORE,MSP Growth Score,,Prioritized action recommendations,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
GSCORE-013,GSCORE,MSP Growth Score,,Trend tracking over time,Feature Inventory,Inventory §49 p.26,Tested,Done,Done,Done,Pending,,"GrowthScoreService: weighted 0-100 composite over ten sub-scores computed from each module's real data (SEO page-one share, local citation consistency, website audit score, authority reviews/assets, AI-visibility mention rate, paid ROAS, content optimization avg, lead-to-SQL conversion, active workflows, win rate). Modules with no data score null and are excluded from the weighted overall (never invented) + surface a start-measuring recommendation; prioritized actions rank the weakest areas; daily per-tenant snapshots (analytics:snapshot-growth-scores, idempotent per org+day) drive trend tracking. Tested."
AIVIS-001,AIVIS,AI Visibility Dashboard,,Prompt-level monitoring,Feature Inventory,Inventory §50 p.26,Tested,Done,Done,Done,Pending,,"Prompt library (ai_prompts) with category/service/city/vertical dimensions + CRUD, and prompt-level monitoring: runLibrary() executes every active prompt across the configured engines, recording one ai_visibility_check per prompt/engine, idempotent per day. Tested."
AIVIS-002,AIVIS,AI Visibility Dashboard,,ChatGPT result visibility,Feature Inventory,Inventory §50 p.26,Tested,Done,Done,Partial,Pending,,"ChatGPT visibility (AIVM): engine-specific OpenAI driver on the shared AnswerAnalyzer, Http::fake-verified end to end (request shape, analysis, evidence excerpt, fail-closed). Live traffic needs a key (env or platform AI console) + outbound 443. Engine labeled live/simulated in the UI."
AIVIS-003,AIVIS,AI Visibility Dashboard,,Gemini result visibility,Feature Inventory,Inventory §50 p.26,Tested,Done,Done,Partial,Pending,,"Gemini visibility (AIVM): engine-specific Gemini driver on the shared AnswerAnalyzer, Http::fake-verified end to end. Live traffic needs a key + outbound 443. Labeled live/simulated in the UI."
AIVIS-004,AIVIS,AI Visibility Dashboard,,Perplexity result visibility,Feature Inventory,Inventory §50 p.26,Partially Implemented,Done,Done,Partial,Pending,,"No wired API path for this engine yet - checks run on the fixture driver and are explicitly labeled 'simulated' in the UI and '[Simulated answer]' in stored evidence (AIVM), so fixture numbers cannot read as market findings."
AIVIS-005,AIVIS,AI Visibility Dashboard,,Microsoft Copilot result visibility,Feature Inventory,Inventory §50 p.26,Partially Implemented,Done,Done,Partial,Pending,,"No wired API path for this engine yet - checks run on the fixture driver and are explicitly labeled 'simulated' in the UI and '[Simulated answer]' in stored evidence (AIVM), so fixture numbers cannot read as market findings."
AIVIS-006,AIVIS,AI Visibility Dashboard,,Google AI result visibility,Feature Inventory,Inventory §50 p.26,Partially Implemented,Done,Done,Partial,Pending,,"No wired API path for this engine yet - checks run on the fixture driver and are explicitly labeled 'simulated' in the UI and '[Simulated answer]' in stored evidence (AIVM), so fixture numbers cannot read as market findings."
AIVIS-007,AIVIS,AI Visibility Dashboard,,AI share of voice,Feature Inventory,Inventory §50 p.27,Tested,Done,Done,Done,Pending,,"Computed from recorded checks: AI share of voice (mean share-of-answer), brand mention frequency, citation frequency (checks carrying cited sources) and recommendation frequency (mentioned within the top three). Tested incl. the no-data case returning zero rather than an invented figure."
AIVIS-008,AIVIS,AI Visibility Dashboard,,Brand mention frequency,Feature Inventory,Inventory §50 p.27,Tested,Done,Done,Done,Pending,,"Computed from recorded checks: AI share of voice (mean share-of-answer), brand mention frequency, citation frequency (checks carrying cited sources) and recommendation frequency (mentioned within the top three). Tested incl. the no-data case returning zero rather than an invented figure."
AIVIS-009,AIVIS,AI Visibility Dashboard,,Citation frequency,Feature Inventory,Inventory §50 p.27,Tested,Done,Done,Done,Pending,,"Computed from recorded checks: AI share of voice (mean share-of-answer), brand mention frequency, citation frequency (checks carrying cited sources) and recommendation frequency (mentioned within the top three). Tested incl. the no-data case returning zero rather than an invented figure."
AIVIS-010,AIVIS,AI Visibility Dashboard,,Recommendation frequency,Feature Inventory,Inventory §50 p.27,Tested,Done,Done,Done,Pending,,"Computed from recorded checks: AI share of voice (mean share-of-answer), brand mention frequency, citation frequency (checks carrying cited sources) and recommendation frequency (mentioned within the top three). Tested incl. the no-data case returning zero rather than an invented figure."
AIVIS-011,AIVIS,AI Visibility Dashboard,,Competitor comparison,Feature Inventory,Inventory §50 p.27,Tested,Done,Done,Done,Pending,,"Competitor comparison: how often each competitor domain appears alongside us across checks, with share. Tested."
AIVIS-012,AIVIS,AI Visibility Dashboard,,Service-level AI visibility,Feature Inventory,Inventory §50 p.27,Tested,Done,Done,Done,Pending,,"Service-, city- and vertical-level visibility from the prompt library dimensions (checks + mention rate per value); an unknown dimension returns empty rather than guessing. Tested."
AIVIS-013,AIVIS,AI Visibility Dashboard,,City-level AI visibility,Feature Inventory,Inventory §50 p.27,Tested,Done,Done,Done,Pending,,"Service-, city- and vertical-level visibility from the prompt library dimensions (checks + mention rate per value); an unknown dimension returns empty rather than guessing. Tested."
AIVIS-014,AIVIS,AI Visibility Dashboard,,Vertical-level AI visibility,Feature Inventory,Inventory §50 p.27,Tested,Done,Done,Done,Pending,,"Service-, city- and vertical-level visibility from the prompt library dimensions (checks + mention rate per value); an unknown dimension returns empty rather than guessing. Tested."
AIVIS-015,AIVIS,AI Visibility Dashboard,,Prompt library management,Feature Inventory,Inventory §50 p.27,Tested,Done,Done,Done,Pending,,"Prompt library (ai_prompts) with category/service/city/vertical dimensions + CRUD, and prompt-level monitoring: runLibrary() executes every active prompt across the configured engines, recording one ai_visibility_check per prompt/engine, idempotent per day. Tested."
